ID;hist_plan;data;grupa;podgrupa;sprzet;klient;region;ilosc;cena_hurt;obrot
6977;hist;072005;BI;chlodnictwo;lodowki dwudrzwiowe;MEDIA MARKT;Sieci;2;1120;2210,06
6978;hist;072005;BI;chlodnictwo;lodowki dwudrzwiowe;NEONET;Zachod;6;1120;6303,46
6979;hist;072005;BI;chlodnictwo;lodowki dwudrzwiowe;PARTNER;Poludnie;5;1120;4990,45
6980;hist;072005;BI;chlodnictwo;lodowki dwudrzwiowe;PARTNER;Zachod;5;1120;5131,30
6981;hist;072005;BI;chlodnictwo;lodowki kombi;;Meblarze;58;1279;61582,22
6982;hist;072005;BI;chlodnictwo;lodowki kombi;;Others;33;1279;12999,22
6983;hist;072005;BI;chlodnictwo;lodowki kombi;;Polnoc;25;1279;30776,60
6984;hist;072005;BI;chlodnictwo;lodowki kombi;;Poludnie;47;1279;52460,97
6985;hist;072005;BI;chlodnictwo;lodowki kombi;;Sieci;87;1279;92273,70
6986;hist;072005;BI;chlodnictwo;lodowki kombi;;Wschod;3;1279;3815,66
6987;hist;072005;BI;chlodnictwo;lodowki kombi;;Zachod;6;1279;7406,67
6988;hist;072005;BI;chlodnictwo;lodowki kombi;AVANS;Poludnie;58;1279;68991,32
6989;hist;072005;BI;chlodnictwo;lodowki kombi;AVANS;Wschod;2;1279;2413,79
6990;hist;072005;BI;chlodnictwo;lodowki kombi;AVANS;Zachod;33;1279;38324,44
6991;hist;072005;BI;chlodnictwo;lodowki kombi;BRW-SA;Meblarze;7;1279;8154,70
6992;hist;072005;BI;chlodnictwo;lodowki kombi;G7;Polnoc;51;1279;55374,82
6993;hist;072005;BI;chlodnictwo;lodowki kombi;G7;Poludnie;70;1279;73901,77
6994;hist;072005;BI;chlodnictwo;lodowki kombi;G7;Sieci;78;1279;83240,61
6995;hist;072005;BI;chlodnictwo;lodowki kombi;G7;Zachod;14;1279;16336,69
6996;hist;072005;BI;chlodnictwo;lodowki kombi;MEDIA MARKT;Sieci;9;1279;10600,62
6997;hist;072005;BI;chlodnictwo;lodowki kombi;NEONET;Zachod;73;1279;80754,87
6998;hist;072005;BI;chlodnictwo;lodowki kombi;PARTNER;Poludnie;49;1279;56217,20
6999;hist;072005;BI;chlodnictwo;lodowki kombi;PARTNER;Wschod;23;1279;25434,67
7000;hist;072005;BI;chlodnictwo;lodowki kombi;PARTNER;Zachod;28;1279;29689,73
7001;hist;072005;BI;chlodnictwo;zamrazarki;;Others;1;881;716,16
7002;hist;072005;BI;chlodnictwo;zamrazarki;;Poludnie;1;881;820,32
7003;hist;072005;BI;chlodnictwo;zamrazarki;G7;Poludnie;1;881;815,65
7004;hist;072005;BI;chlodnictwo;zamrazarki;NEONET;Zachod;1;881;822,87
7005;hist;072005;BI;mikrofalowki;mikrofalowki elektronicznie;;Meblarze;17;1141;17500,39
7006;hist;072005;BI;mikrofalowki;mikrofalowki elektronicznie;;Polnoc;4;1141;4170,84
7007;hist;072005;BI;mikrofalowki;mikrofalowki elektronicznie;;Poludnie;4;1141;4042,68
7008;hist;072005;BI;mikrofalowki;mikrofalowki elektronicznie;;Sieci;26;1141;22737,73
7009;hist;072005;BI;mikrofalowki;mikrofalowki elektronicznie;AVANS;Wschod;2;1141;1960,40
7010;hist;072005;BI;mikrofalowki;mikrofalowki elektronicznie;AVANS;Zachod;4;1141;3897,12
7011;hist;072005;BI;mikrofalowki;mikrofalowki elektronicznie;BRW-SA;Meblarze;1;1141;996,92
7012;hist;072005;BI;mikrofalowki;mikrofalowki elektronicznie;G7;Poludnie;23;1141;22095,32
7013;hist;072005;BI;mikrofalowki;mikrofalowki elektronicznie;G7;Sieci;10;1141;9858,50
7014;hist;072005;BI;mikrofalowki;mikrofalowki elektronicznie;G7;Zachod;10;1141;10049,20
7015;hist;072005;BI;mikrofalowki;mikrofalowki elektronicznie;MEDIA MARKT;Sieci;4;1141;4055,87
7016;hist;072005;BI;mikrofalowki;mikrofalowki elektronicznie;NEONET;Zachod;3;1141;3041,46
7017;hist;072005;BI;mikrofalowki;mikrofalowki elektronicznie;PARTNER;Zachod;10;1141;9770,50
7018;hist;072005;BI;mikrofalowki;mikrofalowki mechanicznie;;Meblarze;2;940;1496,04
7019;hist;072005;BI;mikrofalowki;mikrofalowki mechanicznie;;Polnoc;1;940;865,09
7020;hist;072005;BI;mikrofalowki;mikrofalowki mechanicznie;;Poludnie;2;940;1664,44
7021;hist;072005;BI;mikrofalowki;mikrofalowki mechanicznie;;Sieci;10;940;7612,95
7022;hist;072005;BI;mikrofalowki;mikrofalowki mechanicznie;AVANS;Poludnie;2;940;1671,36
7023;hist;072005;BI;mikrofalowki;mikrofalowki mechanicznie;AVANS;Wschod;4;940;3342,72
7024;hist;072005;BI;mikrofalowki;mikrofalowki mechanicznie;AVANS;Zachod;2;940;1604,50
7025;hist;072005;BI;mikrofalowki;mikrofalowki mechanicznie;BRW-SA;Meblarze;2;940;1641,78
7026;hist;072005;BI;mikrofalowki;mikrofalowki mechanicznie;G7;Poludnie;11;940;9059,60
7027;hist;072005;BI;mikrofalowki;mikrofalowki mechanicznie;G7;Sieci;2;940;1506,38
7028;hist;072005;BI;mikrofalowki;mikrofalowki mechanicznie;G7;Zachod;6;940;4814,82
7029;hist;072005;BI;mikrofalowki;mikrofalowki mechanicznie;PARTNER;Poludnie;2;940;1504,50
7030;hist;072005;BI;mikrofalowki;mikrofalowki mechanicznie;PARTNER;Zachod;5;940;4104,45
7031;hist;072005;BI;okapy;okapy kominowe;;Meblarze;105;744;75699,19
7032;hist;072005;BI;okapy;okapy kominowe;;Others;24;744;5483,58
7033;hist;072005;BI;okapy;okapy kominowe;;Polnoc;113;744;70873,06
7034;hist;072005;BI;okapy;okapy kominowe;;Poludnie;119;744;60441,95
7035;hist;072005;BI;okapy;okapy kominowe;;Sieci;303;744;177738,39
7036;hist;072005;BI;okapy;okapy kominowe;;Wschod;6;744;4202,76
7037;hist;072005;BI;okapy;okapy kominowe;AVANS;Poludnie;94;744;55919,55
7038;hist;072005;BI;okapy;okapy kominowe;AVANS;Wschod;93;744;50489,49
7039;hist;072005;BI;okapy;okapy kominowe;AVANS;Zachod;143;744;71728,98
7040;hist;072005;BI;okapy;okapy kominowe;BRW-SA;Meblarze;14;744;7275,36
7041;hist;072005;BI;okapy;okapy kominowe;G7;Polnoc;121;744;64622,49
7042;hist;072005;BI;okapy;okapy kominowe;G7;Poludnie;261;744;107050,53
7043;hist;072005;BI;okapy;okapy kominowe;G7;Sieci;71;744;50065,93
7044;hist;072005;BI;okapy;okapy kominowe;G7;Zachod;74;744;36857,97
7045;hist;072005;BI;okapy;okapy kominowe;MEDIA EXPERT;Polnoc;43;744;16522,26
7046;hist;072005;BI;okapy;okapy kominowe;MEDIA EXPERT;Poludnie;7;744;3396,65
7047;hist;072005;BI;okapy;okapy kominowe;MEDIA MARKT;Sieci;128;744;69717,14
7048;hist;072005;BI;okapy;okapy kominowe;NEONET;Zachod;186;744;96174,85
7049;hist;072005;BI;okapy;okapy kominowe;PARTNER;Poludnie;88;744;44851,64
7050;hist;072005;BI;okapy;okapy kominowe;PARTNER;Zachod;204;744;120823,02
7051;hist;072005;BI;okapy;okapy meblowe;;Meblarze;1;344;301,85
7052;hist;072005;BI;okapy;okapy meblowe;;Others;37;344;968,12
7053;hist;072005;BI;okapy;okapy meblowe;;Poludnie;8;344;130,40
7054;hist;072005;BI;okapy;okapy meblowe;;Sieci;7;344;1930,18
7055;hist;072005;BI;okapy;okapy meblowe;AVANS;Poludnie;5;344;1425,55
7056;hist;072005;BI;okapy;okapy meblowe;AVANS;Zachod;1;344;286,15
7057;hist;072005;BI;okapy;okapy meblowe;G7;Polnoc;2;344;570,22
7058;hist;072005;BI;okapy;okapy meblowe;G7;Poludnie;13;344;3454,30
7059;hist;072005;BI;okapy;okapy meblowe;G7;Sieci;1;344;250,87
7060;hist;072005;BI;okapy;okapy meblowe;G7;Zachod;2;344;590,28
7061;hist;072005;BI;okapy;okapy meblowe;NEONET;Zachod;2;344;647,30
7062;hist;072005;BI;okapy;okapy meblowe;PARTNER;Zachod;2;344;559,58
7063;hist;072005;BI;okapy;okapy teleskopowe;;Meblarze;40;337;11223,65
7064;hist;072005;BI;okapy;okapy teleskopowe;;Others;17;337;1066,41
7065;hist;072005;BI;okapy;okapy teleskopowe;;Polnoc;86;337;24984,47
7066;hist;072005;BI;okapy;okapy teleskopowe;;Poludnie;366;337;99316,23
7067;hist;072005;BI;okapy;okapy teleskopowe;;Sieci;227;337;65741,29
7068;hist;072005;BI;okapy;okapy teleskopowe;;Wschod;5;337;1492,50
7069;hist;072005;BI;okapy;okapy teleskopowe;;Zachod;27;337;8006,20
7070;hist;072005;BI;okapy;okapy teleskopowe;AVANS;Poludnie;138;337;39233,90
7071;hist;072005;BI;okapy;okapy teleskopowe;AVANS;Wschod;158;337;44556,81
7072;hist;072005;BI;okapy;okapy teleskopowe;AVANS;Zachod;29;337;8070,04
7073;hist;072005;BI;okapy;okapy teleskopowe;BRW-SA;Meblarze;7;337;2296,94
7074;hist;072005;BI;okapy;okapy teleskopowe;G7;Polnoc;7;337;1976,14
7075;hist;072005;BI;okapy;okapy teleskopowe;G7;Poludnie;329;337;84655,92
7076;hist;072005;BI;okapy;okapy teleskopowe;G7;Sieci;107;337;30946,53
7077;hist;072005;BI;okapy;okapy teleskopowe;MEDIA EXPERT;Polnoc;16;337;4490,50
7078;hist;072005;BI;okapy;okapy teleskopowe;MEDIA EXPERT;Zachod;7;337;2095,10
7079;hist;072005;BI;okapy;okapy teleskopowe;MEDIA MARKT;Sieci;83;337;25029,53
7080;hist;072005;BI;okapy;okapy teleskopowe;NEONET;Zachod;135;337;37890,35
7081;hist;072005;BI;okapy;okapy teleskopowe;PARTNER;Poludnie;71;337;19935,73
7082;hist;072005;BI;okapy;okapy teleskopowe;PARTNER;Wschod;18;337;5027,40
7083;hist;072005;BI;okapy;okapy teleskopowe;PARTNER;Zachod;118;337;33164,54
7084;hist;072005;BI;okapy;okapy uniwersalne;;Meblarze;159;173;22496,66
7085;hist;072005;BI;okapy;okapy uniwersalne;;Others;109;173;2893,51
7086;hist;072005;BI;okapy;okapy uniwersalne;;Polnoc;365;173;51801,87
7087;hist;072005;BI;okapy;okapy uniwersalne;;Poludnie;715;173;88948,79
7088;hist;072005;BI;okapy;okapy uniwersalne;;Sieci;1207;173;173177,28
7089;hist;072005;BI;okapy;okapy uniwersalne;;Wschod;17;173;2782,33
7090;hist;072005;BI;okapy;okapy uniwersalne;;Zachod;115;173;14344,53
7091;hist;072005;BI;okapy;okapy uniwersalne;AVANS;Poludnie;122;173;19067,10
7092;hist;072005;BI;okapy;okapy uniwersalne;AVANS;Wschod;774;173;106734,52
7093;hist;072005;BI;okapy;okapy uniwersalne;AVANS;Zachod;863;173;119536,12
7094;hist;072005;BI;okapy;okapy uniwersalne;BRW-SA;Meblarze;18;173;2870,45
7095;hist;072005;BI;okapy;okapy uniwersalne;G7;Polnoc;172;173;24531,70
7096;hist;072005;BI;okapy;okapy uniwersalne;G7;Poludnie;410;173;56169,99
7097;hist;072005;BI;okapy;okapy uniwersalne;G7;Sieci;166;173;20459,50
7098;hist;072005;BI;okapy;okapy uniwersalne;G7;Zachod;89;173;12156,52
7099;hist;072005;BI;okapy;okapy uniwersalne;MEDIA EXPERT;Polnoc;40;173;5905,80
7100;hist;072005;BI;okapy;okapy uniwersalne;MEDIA EXPERT;Poludnie;183;173;26689,06
7101;hist;072005;BI;okapy;okapy uniwersalne;MEDIA EXPERT;Zachod;3;173;491,31
7102;hist;072005;BI;okapy;okapy uniwersalne;MEDIA MARKT;Sieci;324;173;51059,91
7103;hist;072005;BI;okapy;okapy uniwersalne;NEONET;Zachod;223;173;31396,21
7104;hist;072005;BI;okapy;okapy uniwersalne;OKAY;Sieci;25;173;3652,18
7105;hist;072005;BI;okapy;okapy uniwersalne;PARTNER;Poludnie;168;173;24109,30
7106;hist;072005;BI;okapy;okapy uniwersalne;PARTNER;Wschod;141;173;19564,39
7107;hist;072005;BI;okapy;okapy uniwersalne;PARTNER;Zachod;837;173;100145,67
7108;hist;072005;BI;sprzet grzejny;kuchnie do zabudowy;;Meblarze;105;1582;128554,37
7109;hist;072005;BI;sprzet grzejny;kuchnie do zabudowy;;Others;19;1582;17557,12
7110;hist;072005;BI;sprzet grzejny;kuchnie do zabudowy;;Polnoc;463;1582;570219,07
7111;hist;072005;BI;sprzet grzejny;kuchnie do zabudowy;;Poludnie;207;1582;275952,03
7112;hist;072005;BI;sprzet grzejny;kuchnie do zabudowy;;Sieci;773;1582;869217,29
7113;hist;072005;BI;sprzet grzejny;kuchnie do zabudowy;;Wschod;15;1582;18222,85
7114;hist;072005;BI;sprzet grzejny;kuchnie do zabudowy;AVANS;Poludnie;144;1582;202820,07
7115;hist;072005;BI;sprzet grzejny;kuchnie do zabudowy;AVANS;Wschod;182;1582;247440,69
7116;hist;072005;BI;sprzet grzejny;kuchnie do zabudowy;AVANS;Zachod;209;1582;299294,09
7117;hist;072005;BI;sprzet grzejny;kuchnie do zabudowy;BRW-SA;Meblarze;10;1582;13224,38
7118;hist;072005;BI;sprzet grzejny;kuchnie do zabudowy;G7;Polnoc;139;1582;170480,44
7119;hist;072005;BI;sprzet grzejny;kuchnie do zabudowy;G7;Poludnie;475;1582;567987,89
7120;hist;072005;BI;sprzet grzejny;kuchnie do zabudowy;G7;Sieci;57;1582;80273,04
7121;hist;072005;BI;sprzet grzejny;kuchnie do zabudowy;G7;Zachod;69;1582;97696,42
7122;hist;072005;BI;sprzet grzejny;kuchnie do zabudowy;MEDIA EXPERT;Polnoc;37;1582;47174,10
7123;hist;072005;BI;sprzet grzejny;kuchnie do zabudowy;MEDIA MARKT;Sieci;116;1582;151340,46
7124;hist;072005;BI;sprzet grzejny;kuchnie do zabudowy;NEONET;Zachod;162;1582;209091,99
7125;hist;072005;BI;sprzet grzejny;kuchnie do zabudowy;PARTNER;Poludnie;81;1582;121097,06
7126;hist;072005;BI;sprzet grzejny;kuchnie do zabudowy;PARTNER;Wschod;22;1582;29216,85
7127;hist;072005;BI;sprzet grzejny;kuchnie do zabudowy;PARTNER;Zachod;250;1582;347427,70
7128;hist;072005;BI;sprzet grzejny;piekarniki;;Others;13;1205;10677,86
7129;hist;072005;BI;sprzet grzejny;piekarniki;;Polnoc;73;1205;64092,08
7130;hist;072005;BI;sprzet grzejny;piekarniki;;Poludnie;118;1205;107525,57
7131;hist;072005;BI;sprzet grzejny;piekarniki;;Sieci;536;1205;447002,73
7132;hist;072005;BI;sprzet grzejny;piekarniki;;Wschod;1;1205;1112,43
7133;hist;072005;BI;sprzet grzejny;piekarniki;AVANS;Poludnie;47;1205;43006,92
7134;hist;072005;BI;sprzet grzejny;piekarniki;AVANS;Wschod;94;1205;80478,05
7135;hist;072005;BI;sprzet grzejny;piekarniki;BRW-SA;Meblarze;10;1205;10694,55
7136;hist;072005;BI;sprzet grzejny;piekarniki;G7;Polnoc;93;1205;81859,92
7137;hist;072005;BI;sprzet grzejny;piekarniki;G7;Poludnie;393;1205;328453,06
7138;hist;072005;BI;sprzet grzejny;piekarniki;G7;Sieci;58;1205;53251,76
7139;hist;072005;BI;sprzet grzejny;piekarniki;G7;Zachod;23;1205;21635,66
7140;hist;072005;BI;sprzet grzejny;piekarniki;MEDIA EXPERT;Polnoc;1;1205;959,10
7141;hist;072005;BI;sprzet grzejny;piekarniki;MEDIA EXPERT;Poludnie;2;1205;2101,18
7142;hist;072005;BI;sprzet grzejny;piekarniki;MEDIA MARKT;Sieci;98;1205;84485,95
7143;hist;072005;BI;sprzet grzejny;piekarniki;NEONET;Zachod;119;1205;131107,42
7144;hist;072005;BI;sprzet grzejny;piekarniki;PARTNER;Poludnie;23;1205;24181,53
7145;hist;072005;BI;sprzet grzejny;piekarniki;PARTNER;Wschod;17;1205;17454,84
7146;hist;072005;BI;sprzet grzejny;piekarniki;PARTNER;Zachod;92;1205;97584,25
7147;hist;072005;BI;sprzet grzejny;plyty grzejne;;Meblarze;80;702;55849,37
7148;hist;072005;BI;sprzet grzejny;plyty grzejne;;Others;17;702;9981,77
7149;hist;072005;BI;sprzet grzejny;plyty grzejne;;Sieci;522;702;312518,76
7150;hist;072005;BI;sprzet grzejny;plyty grzejne;;Zachod;13;702;7576,05
7151;hist;072005;BI;sprzet grzejny;plyty grzejne;AVANS;Poludnie;140;702;72216,92
7152;hist;072005;BI;sprzet grzejny;plyty grzejne;AVANS;Wschod;156;702;91060,66
7153;hist;072005;BI;sprzet grzejny;plyty grzejne;AVANS;Zachod;73;702;46263,71
7154;hist;072005;BI;sprzet grzejny;plyty grzejne;G7;Poludnie;209;702;121851,84
7155;hist;072005;BI;sprzet grzejny;plyty grzejne;MEDIA EXPERT;Poludnie;3;702;1574,97
7156;hist;072005;BI;sprzet grzejny;plyty grzejne;MEDIA MARKT;Sieci;73;702;34857,48
7157;hist;072005;BI;sprzet grzejny;plyty grzejne;NEONET;Zachod;166;702;102914,93
7158;hist;072005;BI;sprzet grzejny;plyty grzejne;OKAY;Sieci;2;702;733,49
7159;hist;072005;BI;sprzet grzejny;plyty grzejne;PARTNER;Wschod;7;702;4256,17
7160;hist;072005;BI;zmywarki;zmywarki 45;;Meblarze;4;1565;5455,71
7161;hist;072005;BI;zmywarki;zmywarki 45;;Others;4;1565;2607,99
7162;hist;072005;BI;zmywarki;zmywarki 45;;Polnoc;13;1565;17819,16
7163;hist;072005;BI;zmywarki;zmywarki 45;;Poludnie;15;1565;20718,47
7164;hist;072005;BI;zmywarki;zmywarki 45;;Sieci;29;1565;37229,70
7165;hist;072005;BI;zmywarki;zmywarki 45;;Wschod;1;1565;1421,61
7166;hist;072005;BI;zmywarki;zmywarki 45;;Zachod;1;1565;1348,99
7167;hist;072005;BI;zmywarki;zmywarki 45;AVANS;Poludnie;8;1565;11344,56
7168;hist;072005;BI;zmywarki;zmywarki 45;AVANS;Wschod;7;1565;10031,00
7169;hist;072005;BI;zmywarki;zmywarki 45;AVANS;Zachod;6;1565;8202,19
7170;hist;072005;BI;zmywarki;zmywarki 45;BRW-SA;Meblarze;1;1565;1407,66
7171;hist;072005;BI;zmywarki;zmywarki 45;G7;Polnoc;7;1565;8173,23
7172;hist;072005;BI;zmywarki;zmywarki 45;G7;Poludnie;18;1565;22507,89
7173;hist;072005;BI;zmywarki;zmywarki 45;G7;Sieci;23;1565;30314,16
7174;hist;072005;BI;zmywarki;zmywarki 45;G7;Zachod;5;1565;6422,79
7175;hist;072005;BI;zmywarki;zmywarki 45;MEDIA EXPERT;Polnoc;1;1565;1438,94
7176;hist;072005;BI;zmywarki;zmywarki 45;NEONET;Zachod;43;1565;55081,74
7177;hist;072005;BI;zmywarki;zmywarki 45;PARTNER;Poludnie;18;1565;23527,05
7178;hist;072005;BI;zmywarki;zmywarki 45;PARTNER;Zachod;35;1565;48444,70
7179;hist;072005;BI;zmywarki;zmywarki 60;;Meblarze;29;1547;34580,47
7180;hist;072005;BI;zmywarki;zmywarki 60;;Others;24;1547;14375,12
7181;hist;072005;BI;zmywarki;zmywarki 60;;Polnoc;12;1547;17596,45
7182;hist;072005;BI;zmywarki;zmywarki 60;;Poludnie;50;1547;37554,70
7183;hist;072005;BI;zmywarki;zmywarki 60;;Sieci;92;1547;112513,77
7184;hist;072005;BI;zmywarki;zmywarki 60;;Wschod;2;1547;2966,88
7185;hist;072005;BI;zmywarki;zmywarki 60;AVANS;Poludnie;43;1547;54990,61
7186;hist;072005;BI;zmywarki;zmywarki 60;AVANS;Wschod;20;1547;27798,95
7187;hist;072005;BI;zmywarki;zmywarki 60;AVANS;Zachod;17;1547;23945,71
7188;hist;072005;BI;zmywarki;zmywarki 60;BRW-SA;Meblarze;5;1547;6001,34
7189;hist;072005;BI;zmywarki;zmywarki 60;G7;Polnoc;23;1547;27701,68
7190;hist;072005;BI;zmywarki;zmywarki 60;G7;Poludnie;213;1547;246084,19
7191;hist;072005;BI;zmywarki;zmywarki 60;G7;Sieci;56;1547;68820,78
7192;hist;072005;BI;zmywarki;zmywarki 60;G7;Zachod;15;1547;17364,53
7193;hist;072005;BI;zmywarki;zmywarki 60;MEDIA MARKT;Sieci;12;1547;15973,60
7194;hist;072005;BI;zmywarki;zmywarki 60;NEONET;Zachod;33;1547;41054,74
7195;hist;072005;BI;zmywarki;zmywarki 60;PARTNER;Poludnie;31;1547;41855,20
7196;hist;072005;BI;zmywarki;zmywarki 60;PARTNER;Zachod;45;1547;61161,09
7197;hist;072005;FS;chlodnictwo;chlodziarki;;Others;35;686;13049,20
7198;hist;072005;FS;chlodnictwo;chlodziarki;;Polnoc;209;686;119864,04
7199;hist;072005;FS;chlodnictwo;chlodziarki;;Poludnie;187;686;103684,46
7200;hist;072005;FS;chlodnictwo;chlodziarki;;Sieci;365;686;191590,88
7201;hist;072005;FS;chlodnictwo;chlodziarki;;Zachod;26;686;17432,12
7202;hist;072005;FS;chlodnictwo;chlodziarki;AVANS;Poludnie;60;686;36805,80
7203;hist;072005;FS;chlodnictwo;chlodziarki;AVANS;Wschod;129;686;74036,08
7204;hist;072005;FS;chlodnictwo;chlodziarki;AVANS;Zachod;100;686;60341,40
7205;hist;072005;FS;chlodnictwo;chlodziarki;BRW-SA;Meblarze;1;686;578,66
7206;hist;072005;FS;chlodnictwo;chlodziarki;G7;Polnoc;69;686;38612,76
7207;hist;072005;FS;chlodnictwo;chlodziarki;G7;Poludnie;138;686;78123,20
7208;hist;072005;FS;chlodnictwo;chlodziarki;G7;Sieci;10;686;6606,80
7209;hist;072005;FS;chlodnictwo;chlodziarki;MEDIA EXPERT;Zachod;50;686;27000,00
7210;hist;072005;FS;chlodnictwo;chlodziarki;MEDIA MARKT;Sieci;74;686;46274,40
7211;hist;072005;FS;chlodnictwo;chlodziarki;NEONET;Zachod;506;686;295885,94
7212;hist;072005;FS;chlodnictwo;chlodziarki;PARTNER;Poludnie;4;686;2642,83
7213;hist;072005;FS;chlodnictwo;chlodziarki;PARTNER;Zachod;300;686;170580,50
7214;hist;072005;FS;chlodnictwo;lodowki dwudrzwiowe;;Others;52;818;21881,24
7215;hist;072005;FS;chlodnictwo;lodowki dwudrzwiowe;;Polnoc;1743;818;1179590,72
7216;hist;072005;FS;chlodnictwo;lodowki dwudrzwiowe;;Poludnie;116;818;76944,05
7217;hist;072005;FS;chlodnictwo;lodowki dwudrzwiowe;;Sieci;914;818;584274,75
7218;hist;072005;FS;chlodnictwo;lodowki dwudrzwiowe;;Wschod;5;818;3297,02
7219;hist;072005;FS;chlodnictwo;lodowki dwudrzwiowe;;Zachod;20;818;13400,00
7220;hist;072005;FS;chlodnictwo;lodowki dwudrzwiowe;AVANS;Poludnie;439;818;295694,61
7221;hist;072005;FS;chlodnictwo;lodowki dwudrzwiowe;AVANS;Wschod;289;818;156476,00
7222;hist;072005;FS;chlodnictwo;lodowki dwudrzwiowe;AVANS;Zachod;221;818;147329,40
7223;hist;072005;FS;chlodnictwo;lodowki dwudrzwiowe;G7;Polnoc;50;818;33500,00
7224;hist;072005;FS;chlodnictwo;lodowki dwudrzwiowe;G7;Poludnie;166;818;111541,30
7225;hist;072005;FS;chlodnictwo;lodowki dwudrzwiowe;G7;Sieci;28;818;20631,03
7226;hist;072005;FS;chlodnictwo;lodowki dwudrzwiowe;G7;Zachod;11;818;7466,24
7227;hist;072005;FS;chlodnictwo;lodowki dwudrzwiowe;MEDIA EXPERT;Polnoc;45;818;35654,10
7228;hist;072005;FS;chlodnictwo;lodowki dwudrzwiowe;MEDIA EXPERT;Poludnie;40;818;26850,00
7229;hist;072005;FS;chlodnictwo;lodowki dwudrzwiowe;MEDIA EXPERT;Zachod;130;818;85800,00
7230;hist;072005;FS;chlodnictwo;lodowki dwudrzwiowe;MEDIA MARKT;Sieci;207;818;157316,13
7231;hist;072005;FS;chlodnictwo;lodowki dwudrzwiowe;NEONET;Zachod;974;818;680366,68
7232;hist;072005;FS;chlodnictwo;lodowki dwudrzwiowe;OKAY;Sieci;9;818;7087,85
7233;hist;072005;FS;chlodnictwo;lodowki dwudrzwiowe;PARTNER;Poludnie;35;818;23931,20
7234;hist;072005;FS;chlodnictwo;lodowki dwudrzwiowe;PARTNER;Wschod;51;818;35825,00
7235;hist;072005;FS;chlodnictwo;lodowki dwudrzwiowe;PARTNER;Zachod;421;818;293027,10
7236;hist;072005;FS;chlodnictwo;lodowki kombi;;Others;149;1061;90076,03
7237;hist;072005;FS;chlodnictwo;lodowki kombi;;Polnoc;2092;1061;1773684,25
7238;hist;072005;FS;chlodnictwo;lodowki kombi;;Poludnie;676;1061;626587,37
7239;hist;072005;FS;chlodnictwo;lodowki kombi;;Sieci;2998;1061;2377208,50
7240;hist;072005;FS;chlodnictwo;lodowki kombi;;Wschod;15;1061;15105,26
7241;hist;072005;FS;chlodnictwo;lodowki kombi;;Zachod;110;1061;92500,00
7242;hist;072005;FS;chlodnictwo;lodowki kombi;AVANS;Poludnie;452;1061;420343,92
7243;hist;072005;FS;chlodnictwo;lodowki kombi;AVANS;Wschod;843;1061;640295,49
7244;hist;072005;FS;chlodnictwo;lodowki kombi;AVANS;Zachod;389;1061;331141,60
7245;hist;072005;FS;chlodnictwo;lodowki kombi;G7;Polnoc;173;1061;155158,56
7246;hist;072005;FS;chlodnictwo;lodowki kombi;G7;Poludnie;328;1061;292280,42
7247;hist;072005;FS;chlodnictwo;lodowki kombi;G7;Sieci;69;1061;58317,94
7248;hist;072005;FS;chlodnictwo;lodowki kombi;G7;Zachod;15;1061;13085,47
7249;hist;072005;FS;chlodnictwo;lodowki kombi;MEDIA EXPERT;Polnoc;43;1061;39574,82
7250;hist;072005;FS;chlodnictwo;lodowki kombi;MEDIA EXPERT;Poludnie;95;1061;80441,86
7251;hist;072005;FS;chlodnictwo;lodowki kombi;MEDIA EXPERT;Zachod;250;1061;201753,00
7252;hist;072005;FS;chlodnictwo;lodowki kombi;MEDIA MARKT;Sieci;381;1061;368823,99
7253;hist;072005;FS;chlodnictwo;lodowki kombi;NEONET;Zachod;1938;1061;1706644,64
7254;hist;072005;FS;chlodnictwo;lodowki kombi;PARTNER;Poludnie;147;1061;135740,32
7255;hist;072005;FS;chlodnictwo;lodowki kombi;PARTNER;Wschod;154;1061;131067,09
7256;hist;072005;FS;chlodnictwo;lodowki kombi;PARTNER;Zachod;569;1061;572524,83
7257;hist;072005;FS;chlodnictwo;zamrazarki;;Others;16;868;8577,58
7258;hist;072005;FS;chlodnictwo;zamrazarki;;Sieci;34;868;20710,39
7259;hist;072005;FS;chlodnictwo;zamrazarki;AVANS;Zachod;19;868;13066,87
7260;hist;072005;FS;chlodnictwo;zamrazarki;G7;Polnoc;6;868;3988,86
7261;hist;072005;FS;chlodnictwo;zamrazarki;G7;Poludnie;34;868;22080,08
7262;hist;072005;FS;chlodnictwo;zamrazarki;MEDIA MARKT;Sieci;27;868;19815,88
7263;hist;072005;FS;chlodnictwo;zamrazarki;NEONET;Zachod;20;868;13740,40
7264;hist;072005;FS;chlodnictwo;zamrazarki;PARTNER;Zachod;50;868;32457,00
7265;hist;072005;FS;mikrofalowki;mikrofalowki elektronicznie;;Others;6;300;1345,67
7266;hist;072005;FS;mikrofalowki;mikrofalowki elektronicznie;;Poludnie;120;300;27921,40
7267;hist;072005;FS;mikrofalowki;mikrofalowki elektronicznie;;Sieci;89;300;22407,51
7268;hist;072005;FS;mikrofalowki;mikrofalowki elektronicznie;;Zachod;78;300;18276,75
